RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
20640,Statham,Georgia,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e3,79800,81100,84400,79700,80600,84400,81400,75700,66500,69900,74300,78500,79800,81800,93300,101e3,106300,100500,100700,101e3,104600,106500,108e3,114800,122600,127700,124900,119600,116300,114500,112300,111800,114800,124200,125800,124900,119500,117700,118300,121100,12e4,121600,123300,132200,131e3,125400,121400,122600,138600,135600,137200,124600,132700,134100,139e3,139500,138300,139300,142400,143200,141300,143600,145600,148100,147300,154100,155900,155500,155900,155600,157200,155100,176900,174200,172900,156400,167900,172e3,175800,171900,177800,
397876,Ligonier,Pennsylvania,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140300,164300,139e3,135100,134900,136300,146400,137300,130500,112600,112200,114500,122900,125300,134500,149300,147900,149700,173100,166900,144400,119900,136400,145500,143900,125200,142e3,139100,150500,141100,145100,150100,149200,148200,146300,143e3,124700,114300,124500,151400
124342,Fairview Shores,Florida,2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124500,121300,129800,142200,142900,143100,152100,173900,168600,170500,140500,153e3,147100,167800,160200,163500,168800,173700,179400,174700,174200,179200,179500,179300,159500,169e3,169100,187700,195600,201400,200200,199300,209600,211300,204900
41938,Charlton,Massachusetts,2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294500,287500,277800,267400,247900,275500,274400,278300,268700,270900,260300,239900,232600,242e3,263600,263100,273100,265100,275900,271700,274e3,284e3,295100,308100,288700,280500,278600,282e3,288700,278300,275e3,251e3,242200,260200,288300,299500,
18567,Highland,Utah,2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452500,474200,478700,478300,449300,437800,425e3,440500,492300,475300,484500,450400,424900,417e3,396500,457500,470400,490400,466100,445700,438600,456300,474e3,460700,458400,433500,450300,431400,462400,456700,475100,482700,493100,514600,493900,495900,472900,418100,415800,429300,499800,513100,501800,498200,506200,486500,502500,496100,583200,510500,521800,,,
399098,Brighton,Pennsylvania,2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216800,204200,198900,188300,195500,195100,202900,204600,213100,203500,207800,188800,160800,171600,169500,169900,197e3,205100,227e3,187500,210200,192e3,194500,178100,181500,182400,179400
396091,Chevy Chase,Maryland,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875600,890200,840800,985700,977900,974100,740600,742300,733600,828e3,857700,844e3,889e3,907800,906400,849100,812100,808100,809500,794100,822900,837600,787900,779500,759200,825400,832500,869600,887100,906200,930100,955100,948e3,896100,880400,918600,1013100,995800,872400,813600,787e3,888600,889800,872800,892300,1017900,1111700,1179600,1194100
51352,Chappaqua,New York,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851e3,885100,856600,817600,750800,776300,830200,813700,822700,779200,899600,849e3,842600,722100,757400,798e3,821600,974200,931e3,938700,787100,828200,761300,748e3,717e3,747600,776300,812800,823e3,824900,786300,852200,814500,721200,634100,654e3,759500,788300,772300,746500,762800,784300,727100,722200,760700,795e3,825300,788500,813100,822400,854500
42536,Old Saybrook,Connecticut,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345200,356200,363900,353700,354e3,332500,344900,342900,351800,350200,416100,415900,418100,348600,326600,336700,344900,380500,373e3,393300,383800,379e3,368100,373900,361100,320700,323e3,339e3,382900,392600,384900,357100,325e3,329500,35e4,344300,346100,363200,370800,367600,
56048,Harrisburg,North Carolina,2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236400,239700,234300,232300,234300,238800,241300,223600,206900,206800,231600,261100,272e3,269300,245e3,251500,247400,276200,275600,288500,312600,322600,336400,313400,299700,268800,260500,275300,282200,293600,
56398,Pleasant Hills,Pennsylvania,2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500,146300,153600,159700,160500,157600,160900,160100,178400,176300,174100,160900,155500,157900,151700,150500,150800,154800,156200,157400,155500,166800,158800,166300,148400,169400,175200,
24321,Davidsonville,Maryland,2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572600,628900,585e3,563800,532500,559e3,594700,589700,57e4,480300,499900,494500,564500,523900,547600,574800,561600,530300,510100,464600,550500,479e3,553600,517700,625100,628200,688600,722500,755400,697300,745900,741400,733400,573400,532200,539500,605e3,618300,
56395,Norwalk,Iowa,2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168200,174100,167100,160900,161900,161e3,151800,150800,146e3,152900,147200,138100,141300,148e3,167100,165700,158900,145600,131900,137e3,151900,164500,171400,165700,171600,168500,171500,174900,187100,227600,232200,226e3,233200,231200,230600,178800,172400,168200,17e4,172700,171600,182400,187500,184400,186200,187100,204e3,211200,211300,208800,204300,195500,187700,177800,176900,179100,189200,216700,225400,216900,194900,
26239,Oak Grove,Minnesota,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272200,280400,265100,249600,256100,255100,267e3,265500,253500,234e3,242600,260400,271700,272800,272300,283600,295800,304700,300100,295800,299900,290900,290500,315500,332e3,326300,
398050,Winchendon,Massachusetts,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179600,157300,146600,153300,147800,138900,129400,134300,146700,154900,160700,174100,171600,154200,163100,165200,199100,194e3,193600,184400,190600,198200,206600,189700,205500,191e3,202900,
18162,Fort Myers Beach,Florida,2269,,,,,,,,,,,,,,,,307600,305600,304e3,321e3,329600,314600,321200,331500,334300,319100,323e3,33e4,332400,311100,341900,328400,317300,270400,266100,282400,283500,307200,324600,326e3,320200,310100,329200,308800,279300,262e3,324500,344900,353500,310600,314600,318400,308800,286800,274400,295600,318200,348600,341100,350800,327100,344300,340900,337200,320900,293800,306200,311e3,346300,339900,343900,342100,339900,332900,329800,35e4,348200,355900,332200,341800,302600,323600,324e3,351200,355600,361100,380800,374200,359200,330200,341300,351900,379600,369800,364800,362900,365600,362900,383500,387400,417700,398500,395300,375600,368100,378400,387500,407700,417800,421500,413700,407900,422100,427600,410400,364900,350400,362500,387300,407700,424300,432100,427e3,410600,421e3,
40561,Richmond Heights,Florida,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168300,167600,172500,187300,199e3,203500,209800,204200,211400,205e3,212800,213900,219900,220600,212600,209900,213600,218600,203100,192700,194500,217400,221300,230300,232600,246300
12331,Laughlin,Nevada,2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102200,108700,117500,107800,99300,96400,102100,100600,101100,101900,101700,103e3,100700,91200,95400,94100,98e3,95500,99800,102500,110800,113e3,122700,108800,110600,109800,122600,127e3,112300,112900,96300,113500,104400,113400,106400,121100,124200,140400,128800,136500,148900,145200,145700,112800,111400,95100,107100,116800,121700,143400,138100,147100,140200,130900
112014,Gold Canyon,Arizona,2272,290700,297700,301800,273400,269400,263900,278700,273800,272200,247600,237800,213600,237900,248900,259300,217500,209800,199700,254400,235400,235500,189500,203400,222500,223700,214200,216900,217700,218700,201700,202800,200700,186500,181400,186400,192400,188e3,182200,186300,185300,181400,192e3,212600,229e3,212700,191500,189200,179100,190700,197400,219500,222900,211300,201500,200600,204800,207100,22e4,226200,230800,239500,241500,240800,219300,211300,235300,241900,258100,241500,244100,240800,242800,253300,250800,263700,257200,258900,247500,250200,250200,278500,275e3,274e3,240900,239500,240900,246200,248700,249800,247200,269200,264e3,266500,253200,244600,246500,237300,249700,250500,250300,256600,265e3,265500,264200,255500,252e3,246200,251600,253400,258800,255200,258600,257200,246e3,266100,268700,282900,266600,257600,261500,268100,279100,281800,274500,288500
39567,Madeira,Ohio,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257400,258500,247600,239900,257900,254700,261200,236800,252800,244300,252700,235800,228900,228500,249300,258100,281100,278e3,304900,323300,324700,343e3,313200,322300,287900,288900
25987,Morris,Illinois,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196300,198500,193200,198200,202400,185500,161900,147600,175700,177e3,185e3,162800,161300,155300,158200,171700,168600,176800,177600,186700,190700,173e3,174200,175200,184700,189700,183e3,185900,174900,153200,146800,16e4,175e3,184200,176200,184e3
5967,Milltown,New Jersey,2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339600,312700,278500,285600,301700,306400,301400,292400,289900,288500,274e3,283700,297700,318400,319300,320400,302300,303200,292800,323400,313e3,310700,285300,302200,358100,37e4,348900,305200,
51852,Edgewood,Washington,2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324800,364900,361100,378700,360500,400800,394300,397e3,396e3,391100,387700,395900,408200,436900,426e3,401600,4e5,385e3,432200,428300,445800,449900,447e3,407900,389400,424800,452100
41969,Brentwood,Missouri,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174700,190500,172400,167200,163500,171900,181800,207500,201900,187e3,163900,172e3,192400,178200,181400,180900,188700,181500,167e3,168200,182500,209200,214e3,204e3,178e3
124815,Indian Harbour Beach,Florida,2278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259e3,256300,248100,237600,230700,229600,224900,253300,272700,264100,241700,223800,244300,246800,276700,280100,283600,292800,314400,325500,305700,332100,314900,315100,301200,305500,326500,29e4
32490,Liberty Hill,Texas,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237200,232700,246400,249500,290200,269200,238800,199700,224700,264100,254100,247500,215900,231200,206800,219600,230500,243e3,235300,235e3,246600,246400,241600,249900,247200,257300,255100,263900,255500,262800,265800,268200,250900,242500,257400,254700,263700,241200,257500,245900,261600,261300,274600,278700,267700,269100,251100,257200,247800,265900,265700,263300,248500,255e3,254e3,260400,274e3,294200,331300,329500,316900,269900,252800,263500,304100,318500,303600,264200,245300,271700,282500,301200,281900
6452,Peculiar,Missouri,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192500,178700,176300,176900,184500,183100,175100,161700,175100,180400,191200,179200,179300,180400,195800,201300,199400,187500,178500,175700,204500,219400,211300,196800,209500,216800,
51824,Eastchester,New York,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793800,1009500,1045700,995100,817200,817500,823300,792300,748400,762600,857800,920200,905500,802e3,741400,761400,756600,772400,791900,764100,78e4,733600,780500,766100,776900,866300,823800,836300,799400,787700,770800,737600,766300,740500,724200,788300,899200,932e3,843600,811400,880400,926500,852800,735e3,687400,753900,766700,832100
5901,Mendota Heights,Minnesota,2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291500,319900,314600,323200,323500,342100,363800,387600,357200,340500,350800,371e3,370800,334400,346600,332300,355400,337800,382500,357200,357400,339900,345e3,356900,362900,381300,364e3,353500,329700,341700,320600,349400,359e3,358600,343400,343e3,366200,396200,404800,437800,408400,405300,402500,376e3,382800,342400,407300,417600,445900,419900
399140,Deerpark,New York,2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130400,154400,139200,127600,142700,157500,163e3,146200,126800,138e3,109e3,139300,111500,108700,112500,13e4,146500,136600,137900,141900,137400,117e3,116800,124100,13e4,148300,127300,138200,138200,,
48522,Wimauma,Florida,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191400,225600,227500,227300,203300,201e3,198300,195300,182400,194600,190600,199200,185700,189900,209900,207100,210200,185900,204300,206900,218400,219200,228800,237600,219200,208100,202e3,221700,223700,229800,221800,223200,218600,211800,210600,219e3,235200,239800,235900,228100,217600,229e3,227400,219300,214100,215200,244e3,241400,253300,258700,283500,286900,264500,231500,229900,233100,251500,247500,
16180,Somerville,Tennessee,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163600,141400,138700,154200,175300,168500,156200,137100,130900,123600,152800,156900,161700,153600,156700,166400,191200,187900,195600,18e4,201e3,183e3,183100,170500,188100,203700,199400,196600,175700,194900,179800,,,,,,,
10258,Barnhart,Missouri,2286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143800,146500,137900,140900,143600,144600,138e3,141300,142e3,147e3,147200,150200,149300,145400,149700,151300,153200,150300,156900,154900,160900,151900,150600,151900,158400,167300,170400,168900,174900,170800,169200,171600,171800,158900,162800,160400,177800,172900,171500,176400,172700,171900,171300,197600,196600,184300,165400,166600,183700,177300,177600,
216985,West Lampeter,Pennsylvania,2287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191300,165300,189100,184300,199700,201e3,220800,200800,209100,210700,223600,221100,217100,234300,238e3,243200,235500,223e3,215500,206200,201100,191800,197e3,209700,227900,223e3,228300,217100,211200,208600,215800,229300,231800,227400,224600,191300,182900,178200,205500,212200,226600,233300,246300,230200,231800,231800,231e3,230300,238800,245800,246100,229100,244900
48696,Celebration,Florida,2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373100,370300,353600,348300,360900,372700,374700,373e3,346300,342800,311e3,346900,327300,335700,336900,371900,381300,382600,386700,376100,362300,354600,369600,369200,365900,356200,335e3,387300,413300,424400,394400,373e3,378500,341100,339100,379600
11481,Forney,Texas,2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157900,160500,160800,159100,151e3,149300,150700,157700,155400,150300,153300,16e4,166900,163300,164900,169700,175200,186300,188200,191600,183900,186200,184400,179700,169900,173100,176900,180700,182200,185100,188800,189e3,193700,195400,197300,194800,199300,211500,205200,208e3,196800,202300,200100,200500,202100,201200,210500,213100,213100,217e3,210500,216100,196300,207500,201300,214200,215400,226200
4208,Cordova,Tennessee,2290,179300,167600,164200,162600,165200,164900,168600,161300,151700,163700,170800,182500,166700,167400,164400,164900,156700,158700,161900,160300,159e3,154700,160400,179400,179600,180500,159600,158900,155800,157300,158700,157700,154500,151800,152600,153400,160700,156200,158e3,158200,158200,151700,149900,148700,154400,151400,154700,150400,146600,152900,153700,152700,143200,138800,138300,143800,146800,140600,141700,147300,157900,158400,147600,141200,137400,146100,156700,153800,153300,144600,148500,144400,146900,145100,149200,148100,157200,157800,159400,159300,161600,160200,155600,152100,154100,157700,160700,165400,161400,160800,154400,156800,156500,165200,162500,166e3,165100,162700,161e3,159600,165700,165700,167300,166500,165800,166400,168300,178100,175500,175300,168100,170400,173600,179100,187900,189900,195600,193200,196700,207400,216100,221e3,213600,211600,206700
13322,Plaistow,New Hampshire,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176100,168900,175200,190900,218200,222500,209200,180400,185900,215500,220100,23e4,232200,237100,245500,231600,228400,223400,241600,222100,235e3,262500,281800,288800,254400,254700,235200,234700,256300,273600,260200,250300,239800,274e3,267100,283300,267e3
395845,Whitehall,Pennsylvania,2292,200600,189700,189600,177e3,174300,172400,173500,170800,166200,172700,174200,179700,173700,176700,168e3,165600,162400,161500,16e4,162700,170900,163200,169e3,165500,185e3,174e3,172600,162700,168300,162200,156600,160200,166300,162500,151900,15e4,152800,150500,146600,143100,142700,141700,146400,142500,139800,145100,146800,146400,141400,142700,153100,152300,170600,166700,165300,148900,149300,152700,159600,168800,166e3,160100,155700,155400,153e3,148500,146900,150600,147400,153e3,148100,150100,148300,153600,151100,142500,136200,142200,150800,153400,150600,146600,144400,145900,151e3,150800,153e3,153e3,158e3,154800,152800,147200,145600,142700,144400,144e3,155900,158500,159700,153300,153900,153400,156400,155e3,162400,165200,168e3,161e3,155300,152800,155300,159400,165e3,171600,163400,162400,156800,158600,161900,167500,175400,179700,179500,188700,186100
33129,Nokesville,Virginia,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412500,421400,407400,411e3,398300,394900,398e3,418300,421700,431500,416800,431600,419700,443800,420800,46e4,452300,451700,424200,461100,540600,547100,511400,434900,434100,440200,490500,516600
149079,Oakbrook,Kentucky,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158700,160700,159800,138500,131900,118900,125700,127500,138500,142200,145300,150500,155100,157400,148600,143600,141400,137700,138700,139800,144200,147100,139900,135300,141700,158600,165e3,161600,145500,146700,146600,148800,147100,151300,164500,169400,164100,152600,150800,151500,151600,156200,160300,165800,159800,159200,158200,165900,172200,176700,171900,172800,155300,159100,140900,155300,156e3,169e3,169500,165800,161800,159700,161600,167100,168800,164200,165700,159300,164200,161300,172700,171600,180400,186400,195900,194400,179900,168400,162500,171e3,179200,182200
12580,Mars,Pennsylvania,2295,263900,218900,227400,210900,202e3,212200,206300,240600,243400,268800,302400,302400,281400,243400,265800,265700,271300,256900,278600,245900,221200,199700,230300,242400,241700,243600,242e3,247500,239e3,245200,246800,244100,251e3,260900,268300,252800,27e4,251300,267100,244e3,26e4,271200,281e3,261700,261100,249400,288700,262500,284e3,267400,286300,264100,266400,300500,297700,333900,282200,319e3,317e3,319400,278500,229800,239600,273300,294600,307300,294600,286800,289800,291900,304900,306e3,312600,307e3,304300,280200,272500,272700,291400,299600,302900,305600,334200,341e3,333600,306900,297200,299800,299300,301800,300200,311300,301100,307600,291400,300100,328400,358300,364100,339100,313400,304400,296200,291600,307e3,298200,296100,312900,323100,303500,291100,28e4,297e3,281400,326e3,336800,351200,326e3,315200,267100,,,,,
48902,Butler,New Jersey,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310700,304300,288200,326200,335500,350600,317300,285900,312100,301100,323100,303900,309e3,319300,311900,315300,304200,314300,309400,275300,270800,279700,312e3,303100,281900,264800,268100,286400,301400,310900,328e3,321800,336100,302700,310400,271900,283800
49496,Ravenna,Ohio,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,106800,112400,111800,97700,106300,109e3,122700,105800,105900,106e3,117700,117400,114e3,120200,118700,126e3,119e3,121e3,123300,129300,129600,122300,124400,125e3,123300,106500,105100,113900,125100,111400,107100,104e3,105300,102600,112600
29075,Newcastle,Oklahoma,2298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184800,204600,192600,22e4,206300,204800,18e4,196e3,210300,214100,188100,193300,202e3,226500,225700,222300,207100,198100,210800,214200,210600,206100,196100,201200,206100,202100,194e3
7205,Spring Branch,Texas,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328300,340400,354100,344400,321e3,321400,323600,320600,349200,330200,290800,258700,289700,321400,336600,316800,344400,340500,362700,376700,399400,403600,389e3,347700,340300,351300,355100,367900,348400,362600,359900,368e3,361200,364500,383e3,413e3,419500,406300,391400,364400,353200,324200,311900,355500,415300,411300,387200,348100,389500,366700,358900,355400
33547,Prosper,Texas,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384900,378400,381100,372100,355e3,361500,366800,379100,365400,374600,389300,404300,393500,388900,398600,422500,429500,418800,413200,400300,399900,370500,366800,382600,397200,401100,388500,387800,400700,406500,426800,426500,437600,428700,426e3,407800,404e3,394500,393800,397200,416400,394e3,403600,392500,434400,426700,429700,427500,422300
33494,Port Jefferson,New York,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455e3,438100,464100,447100,459700,429500,416e3,431100,426800,414400,375200,372e3,387100,400700,397400,407300,409700,403700,412700,423800,455600,448100,475300,465700,475500,417200,381700,389200,422800,453700,446900,,,,,
7162,South Miami,Florida,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305800,330800,320600,334300,316400,300700,303300,302900,284300,290700,309e3,309300,287900,297300,340800,334700,312700,354800,366700,348800,316600,339300,379400,363100,428800,431300,471900,423200,423400,427500,391e3,405200,424700,421700,400600,366400,417500,411800,398e3,401700,407e3,411900,409200,446400,441800,418900,378800,425900,414700,411900,393300,375400,441200,46e4,482600,453900,511200,586100,539400,560500,591500,629e3,571700,503200,509200,446100
398975,Andover,New Jersey,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227900,260300,250400,255900,237200,241e3,262300,274400,284600,262400,261900,287400,265800,284100,232300,219e3,205700,237500,247500,24e4,222e3,225300,244500,254200,265800,260200,266e3,240300,227700,212700,223300,242100,241200,250600,211100,
49513,Palmyra,New Jersey,2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141900,139700,144500,138600,140700,137400,135500,139900,140600,146300,127500,103600,91400,97900,113e3,120100,118700,122500,124400,124400,123e3,124900,126900,134e3,132600,133100,133100,140400,151e3,144700,135900,122200,124300,124100,133300,141600,143600,146800,
47674,Shiloh,Illinois,2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158800,176800,169600,180100,175900,179200,174100,174500,186200,195300,195800,157700,146700,145500,179100,162100,166600,166700,181800,203800,191500,196100,161300,169100,168e3,187300,200100,202900,198800,194500,184300,192e3,200600,221900,219800,215900,224700,224e3,228700,200800,
6073,Mount Joy,Pennsylvania,2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156700,163100,136900,139400,137700,143500,175700,185300,183e3,158300,158e3,168900,172e3,149600,155e3,161400,185e3,187900,169200,170500,174400,176800,181600,176600,191600,170600,162300,177e3
248774,Yorkshire,Virginia,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285700,284300,291600,267600,258e3,255300,262100,268400,266700,271900,261600,270500,276900,290500,288500,288700,273e3,279300,278200,302e3,294700,296700,288500,292600,299e3,314400,328700,336800,329400,261700,256400,282600,344700,346100,309900,317200
